date,target_next_return
2018-02-16,-0.0019098950603129
2018-02-19,0.0012939113393755
2018-02-20,0.0023231576941407
2018-02-21,-0.0017939223967811
2018-02-22,-0.0024403083095717
2018-02-23,0.0010863061142345
2018-02-26,0.0039181217867354
2018-02-27,-0.0060396192056345
2018-02-28,0.0022604379160429
2018-03-01,0.0032427368961056
2018-03-02,-0.0013340017538362
2018-03-05,0.0048940090220865
2018-03-06,0.0047842186081027
2018-03-07,0.0052056964169841
2018-03-08,-8.541491470746043e-05
2018-03-09,-0.0005039845076199
2018-03-12,-0.0013253802954068
2018-03-13,0.0004619369168103
2018-03-14,-0.0004961062897028
2018-03-15,0.0018549821020872
2018-03-16,-0.0006834860579447
2018-03-19,0.0026715032832342
2018-03-20,-0.0021075502930231
2018-03-21,0.0003843080016806
2018-03-22,-0.0040467580694161
2018-03-23,0.0030643665449425
2018-03-26,0.0058373834033426
2018-03-27,-0.0021520111623635
2018-03-28,0.0027466146471132
2018-03-29,-0.0010196092064355
2018-03-30,-0.0008163756912729
2018-04-02,-0.0011661608908486
2018-04-03,0.0022290517700176
2018-04-04,0.0024445339064869
2018-04-05,-0.0008056847868972
2018-04-06,-0.0012394674822404
2018-04-09,0.0008151832859954
2018-04-10,0.0034909898442203
2018-04-11,0.0019097749726104
2018-04-12,0.0015185259019858
2018-04-13,0.0011541454098181
2018-04-16,0.0004293009715571
2018-04-17,0.0065515670020898
2018-04-18,0.0023467633823213
2018-04-19,0.0004420148392499
2018-04-20,-0.0013599736924635
2018-04-23,-0.0029684597759872
2018-04-24,0.0030519635049151
2018-04-25,-0.0015791918528455
2018-04-26,0.0013537456438287
2018-04-27,0.0002338061506844
2018-04-30,-0.0008603456340054
2018-05-01,-0.0014883594785985
2018-05-02,-0.000753447030697
2018-05-03,0.0013222975541375
2018-05-04,0.0002926763448192
2018-05-07,-0.000434858641907
2018-05-08,-0.0060491717926828
2018-05-09,0.0024374917288325
2018-05-10,0.0032686044776432
2018-05-11,0.0
2018-05-14,-0.0014234245540421
2018-05-15,-0.0082288786006978
2018-05-16,-0.0012849522591721
2018-05-17,-0.0007616723625641
2018-05-18,-0.0058587067584926
2018-05-21,0.0008512485602086
2018-05-22,-0.0050326590811826
2018-05-23,-0.0044136600550441
2018-05-24,-0.0018484401597742
2018-05-25,-0.0022397964649055
2018-05-28,-0.0039059006617033
2018-05-29,-0.0104353496920181
2018-05-30,0.0088930832529104
2018-05-31,-0.001397125909609
2018-06-01,0.0016571775637824
2018-06-04,0.002251536991458
2018-06-05,-0.0017315331838058
2018-06-06,0.0066497811826
2018-06-07,-0.0044858843018252
2018-06-08,0.003314550638712
2018-06-11,0.0007150370389959
2018-06-12,-0.0015943614423946
2018-06-13,0.0023087849878026
2018-06-14,-0.0077833810308964
2018-06-15,0.0030393698077801
2018-06-18,-0.0003026555782032
2018-06-19,-0.0036477218454233
2018-06-20,0.0010410543036176
2018-06-21,-0.002117998557456
2018-06-22,0.0009988162989385
2018-06-25,0.0026268194750339
2018-06-26,-0.0005282819639106
2018-06-27,-0.0015258098230275
2018-06-28,0.0007631959234376
2018-06-29,0.0025196174855413
